カテゴリID,コンテンツID,名称,区ID,郵便番号,住所,緯度,経度,電話番号,FAX番号,E-MAIL,URL,フリースペース,掲載開始日,掲載終了日,備考,新着フラグ,新着コメント,問い合わせ先,開催日時,カテゴリID,削除フラグ,携帯用URL,携帯用地図縮尺,携帯用地図中心点緯度,携帯用地図中心点経度
36,5159,犯罪危険箇所（福重１５）,7,,,33.570443,130.325156,,,,,車上狙い注意,,,,,,,,36
36,5160,犯罪危険箇所（福重１６）,7,,,33.570108,130.325285,,,,,たまり場,,,,,,,,36
36,5161,犯罪危険箇所（福重１７）,7,,,33.569433,130.324566,,,,,たまり場,,,,,,,,36
36,5162,犯罪危険箇所（福重１８）,7,,,33.569947,130.322351,,,,,車上狙い注意,,,,,,,,36
36,5163,犯罪危険箇所（福重１９）,7,,,33.570472,130.320573,,,,,車上狙い注意,,,,,,,,36
36,5164,犯罪危険箇所（福重２０）,7,,,33.570756,130.317979,,,,,車上狙い注意,,,,,,,,36
36,5165,犯罪危険箇所（福重２１）,7,,,33.569737,130.317534,,,,,車上狙い注意,,,,,,,,36
36,5166,犯罪危険箇所（福重２２）,7,,,33.568642,130.3258,,,,,車上狙い注意,,,,,,,,36
36,5167,犯罪危険箇所（福重２３）,7,,,33.568785,130.324872,,,,,車上狙い注意,,,,,,,,36
36,5168,犯罪危険箇所（福重２４）,7,,,33.568834,130.323735,,,,,車上狙い注意,,,,,,,,36
36,5169,犯罪危険箇所（福重２５）,7,,,33.567681,130.325596,,,,,不審者出没箇所,,,,,,,,36
36,5170,犯罪危険箇所（福重２６）,7,,,33.566519,130.32617,,,,,不審者出没箇所,,,,,,,,36
36,5171,犯罪危険箇所（福重２７）,7,,,33.566242,130.325317,,,,,不審者出没箇所,,,,,,,,36
36,5172,犯罪危険箇所（福重２８）,7,,,33.564655,130.325371,,,,,不審者出没箇所,,,,,,,,36
36,5173,犯罪危険箇所（福重２９）,7,,,33.564159,130.322989,,,,,空き巣に注意,,,,,,,,36
36,5174,犯罪危険箇所（福重３０）,7,,,33.564995,130.3202,,,,,たまり場,,,,,,,,36
36,5175,犯罪危険箇所（福重３１）,7,,,33.564736,130.320758,,,,,たまり場,,,,,,,,36
36,5176,犯罪危険箇所（福重３２）,7,,,33.564347,130.320597,,,,,不審者出没箇所,,,,,,,,36
36,5177,犯罪危険箇所（福重３３）,7,,,33.564221,130.319996,,,,,不審者出没箇所,,,,,,,,36
36,5178,犯罪危険箇所（福重３４）,7,,,33.565428,130.318531,,,,,車上狙い注意,,,,,,,,36
36,5179,犯罪危険箇所（福重３５）,7,,,33.564168,130.318885,,,,,車上狙い注意,,,,,,,,36
36,5180,犯罪危険箇所（石丸１）,7,,,33.57679,130.323327,,,,,不審者出没場所,,,,,,,,36
36,5181,犯罪危険箇所（石丸２）,7,,,33.577005,130.32271,,,,,不審者出没箇所,,,,,,,,36
36,5182,犯罪危険箇所（石丸３）,7,,,33.577125,130.319143,,,,,たまり場,,,,,,,,36
36,5183,犯罪危険箇所（石丸４）,7,,,33.577429,130.317528,,,,,たまり場,,,,,,,,36
36,5184,犯罪危険箇所（石丸５）,7,,,33.576652,130.317147,,,,,不審者出没箇所,,,,,,,,36
36,5185,犯罪危険箇所（石丸６）,7,,,33.576035,130.322152,,,,,ひったくり注意,,,,,,,,36
36,5186,犯罪危険箇所（石丸７）,7,,,33.575512,130.321112,,,,,暗いところ,,,,,,,,36
36,5187,犯罪危険箇所（石丸８）,7,,,33.575615,130.320463,,,,,暗いところ,,,,,,,,36
36,5188,犯罪危険箇所（石丸９）,7,,,33.575583,130.316252,,,,,たまり場,,,,,,,,36
36,5189,犯罪危険箇所（石丸１０）,7,,,33.575396,130.315581,,,,,たまり場,,,,,,,,36
36,5190,犯罪危険箇所（石丸１１）,7,,,33.575507,130.313296,,,,,たまり場,,,,,,,,36
36,5191,犯罪危険箇所（石丸１２）,7,,,33.573435,130.318425,,,,,不審者出没箇所,,,,,,,,36
36,5192,犯罪危険箇所（石丸１３）,7,,,33.574591,130.314331,,,,,たまり場,,,,,,,,36
36,5193,犯罪危険箇所（石丸１４）,7,,,33.574806,130.319744,,,,,暗いところ,,,,,,,,36
36,5194,犯罪危険箇所（石丸１５）,7,,,33.574466,130.31984,,,,,暗いところ,,,,,,,,36
36,5195,犯罪危険箇所（石丸１６）,7,,,33.574193,130.322796,,,,,たまり場,,,,,,,,36
36,5196,犯罪危険箇所（石丸１７）,7,,,33.574153,130.321525,,,,,不審者出没箇所,,,,,,,,36
36,5197,犯罪危険箇所（石丸１８）,7,,,33.573246,130.322753,,,,,暗いところ,,,,,,,,36
36,5198,犯罪危険箇所（石丸１９）,7,,,33.573952,130.319921,,,,,暗いところ,,,,,,,,36
36,5199,犯罪危険箇所（石丸２０）,7,,,33.573818,130.318295,,,,,不審者出没箇所,,,,,,,,36
36,5200,犯罪危険箇所（石丸２１）,7,,,33.573335,130.316842,,,,,不審者出没箇所,,,,,,,,36
36,5201,犯罪危険箇所（石丸２２）,7,,,33.573509,130.317033,,,,,不審者出没箇所,,,,,,,,36
36,5202,犯罪危険箇所（石丸２３）,7,,,33.57397,130.31189,,,,,不審者出没箇所,,,,,,,,36
36,5203,犯罪危険箇所（石丸２４）,7,,,33.573831,130.311772,,,,,たまり場,,,,,,,,36
36,5204,犯罪危険箇所（石丸２５）,7,,,33.571078,130.320307,,,,,たまり場,,,,,,,,36
36,5205,犯罪危険箇所（石丸２６）,7,,,33.572379,130.311729,,,,,たまり場,,,,,,,,36
36,5206,犯罪危険箇所（石丸２７）,7,,,33.571096,130.313661,,,,,たまり場,,,,,,,,36
36,5207,犯罪危険箇所（石丸２８）,7,,,33.570247,130.316133,,,,,不審者出没箇所,,,,,,,,36
36,5208,犯罪危険箇所（石丸２９）,7,,,33.56955,130.316332,,,,,不審者出没箇所,,,,,,,,36
